sku,product_name,warehouse,stock_level,reorder_point,supplier,cost_price,last_updated
SKU_000863,Device Z,WH_002,778,87,Supplier_10,39.12,2025-06-26 16:06:46.326007
SKU_000864,Device Z,WH_004,117,66,Supplier_17,167.15,2025-06-30 11:06:46.326009
SKU_000865,Device Z,WH_001,828,12,Supplier_1,328.32,2025-06-26 21:06:46.326012
SKU_000866,Device Z,WH_002,803,33,Supplier_19,182.0,2025-07-01 21:06:46.326015
SKU_000867,Device Z,WH_001,967,28,Supplier_12,40.06,2025-07-01 08:06:46.326018
SKU_000868,Tool Y,WH_003,393,18,Supplier_2,169.34,2025-07-01 04:06:46.326020
SKU_000869,Device Z,WH_004,973,39,Supplier_17,411.37,2025-06-27 23:06:46.326023
SKU_000870,Device Z,WH_001,221,86,Supplier_7,484.18,2025-06-30 01:06:46.326026
SKU_000871,Gadget X,WH_002,896,91,Supplier_14,24.69,2025-06-30 10:06:46.326029
SKU_000872,Tool Y,WH_003,62,53,Supplier_14,286.8,2025-07-02 12:06:46.326031
SKU_000873,Gadget X,WH_002,395,62,Supplier_12,57.13,2025-07-01 22:06:46.326034
SKU_000874,Widget B,WH_002,4,95,Supplier_16,341.8,2025-06-29 19:06:46.326037
SKU_000875,Device Z,WH_001,333,77,Supplier_18,8.91,2025-06-28 14:06:46.326040
SKU_000876,Widget A,WH_001,291,69,Supplier_8,12.3,2025-07-02 11:06:46.326042
SKU_000877,Device Z,WH_002,507,32,Supplier_2,389.56,2025-06-27 19:06:46.326045
SKU_000878,Device Z,WH_001,144,70,Supplier_11,41.85,2025-06-28 09:06:46.326048
SKU_000879,Gadget X,WH_002,953,16,Supplier_1,156.06,2025-06-26 16:06:46.326051
SKU_000880,Widget B,WH_001,661,53,Supplier_10,479.23,2025-07-01 18:06:46.326053
SKU_000881,Gadget X,WH_004,158,64,Supplier_18,492.7,2025-07-01 14:06:46.326056
SKU_000882,Tool Y,WH_001,921,84,Supplier_16,84.89,2025-06-27 00:06:46.326059
SKU_000883,Widget B,WH_002,780,48,Supplier_2,282.65,2025-06-27 07:06:46.326061
SKU_000884,Widget B,WH_003,958,68,Supplier_17,281.78,2025-07-01 16:06:46.326064
SKU_000885,Widget B,WH_001,962,14,Supplier_16,228.93,2025-06-28 01:06:46.326067
SKU_000886,Gadget X,WH_004,830,51,Supplier_19,462.73,2025-06-28 11:06:46.326070
SKU_000887,Device Z,WH_004,10,98,Supplier_5,378.25,2025-07-01 22:06:46.326072
SKU_000888,Device Z,WH_004,68,23,Supplier_6,383.44,2025-07-02 09:06:46.326075
SKU_000889,Device Z,WH_004,703,36,Supplier_17,138.44,2025-06-29 01:06:46.326079
SKU_000890,Device Z,WH_002,613,25,Supplier_16,219.99,2025-07-01 17:06:46.326081
SKU_000891,Device Z,WH_004,963,11,Supplier_16,246.27,2025-06-29 18:06:46.326084
SKU_000892,Tool Y,WH_003,543,28,Supplier_7,152.96,2025-07-02 04:06:46.326087
SKU_000893,Widget A,WH_001,201,32,Supplier_16,51.93,2025-06-27 15:06:46.326089
SKU_000894,Widget B,WH_004,265,50,Supplier_9,67.55,2025-06-30 02:06:46.326092
SKU_000895,Widget A,WH_001,107,23,Supplier_6,94.43,2025-06-27 15:06:46.326095
SKU_000896,Tool Y,WH_002,53,56,Supplier_16,105.81,2025-06-30 17:06:46.326097
SKU_000897,Device Z,WH_001,950,72,Supplier_9,124.92,2025-06-28 12:06:46.326100
SKU_000898,Tool Y,WH_002,337,99,Supplier_4,131.45,2025-06-26 20:06:46.326103
SKU_000899,Tool Y,WH_002,189,17,Supplier_6,230.58,2025-06-29 07:06:46.326106
SKU_000900,Widget A,WH_001,238,36,Supplier_14,257.24,2025-06-27 07:06:46.326108
SKU_000901,Widget B,WH_004,950,49,Supplier_3,157.9,2025-06-27 23:06:46.326111
SKU_000902,Gadget X,WH_003,342,37,Supplier_17,454.11,2025-06-27 00:06:46.326114
SKU_000903,Gadget X,WH_001,849,77,Supplier_11,278.8,2025-06-29 20:06:46.326116
SKU_000904,Widget B,WH_003,290,70,Supplier_8,394.8,2025-07-01 06:06:46.326119
SKU_000905,Device Z,WH_001,322,47,Supplier_8,462.5,2025-06-29 10:06:46.326122
SKU_000906,Tool Y,WH_003,320,84,Supplier_4,85.75,2025-07-02 11:06:46.326124
SKU_000907,Device Z,WH_001,784,33,Supplier_15,216.8,2025-07-03 00:06:46.326127
SKU_000908,Tool Y,WH_003,41,37,Supplier_16,219.44,2025-06-29 14:06:46.326130
SKU_000909,Gadget X,WH_003,954,50,Supplier_11,180.46,2025-06-29 16:06:46.326133
SKU_000910,Widget B,WH_001,197,27,Supplier_7,9.41,2025-06-29 16:06:46.326135
SKU_000911,Widget A,WH_001,888,58,Supplier_18,408.91,2025-06-30 07:06:46.326138
SKU_000912,Widget A,WH_002,632,94,Supplier_6,60.22,2025-06-29 11:06:46.326141
SKU_000913,Widget B,WH_003,906,35,Supplier_4,497.76,2025-06-28 06:06:46.326143
SKU_000914,Gadget X,WH_001,845,12,Supplier_5,387.61,2025-06-27 21:06:46.326146
SKU_000915,Tool Y,WH_004,283,86,Supplier_3,292.1,2025-06-27 04:06:46.326149
SKU_000916,Widget A,WH_004,806,47,Supplier_6,81.53,2025-06-28 05:06:46.326151
SKU_000917,Gadget X,WH_002,181,23,Supplier_14,260.12,2025-07-02 03:06:46.326154
SKU_000918,Widget B,WH_004,611,10,Supplier_1,134.25,2025-06-26 16:06:46.326157
SKU_000919,Device Z,WH_001,10,20,Supplier_14,129.9,2025-07-01 14:06:46.326160
SKU_000920,Gadget X,WH_003,882,49,Supplier_6,415.62,2025-07-03 07:06:46.326162
SKU_000921,Gadget X,WH_001,744,13,Supplier_3,193.42,2025-06-29 18:06:46.326165
SKU_000922,Device Z,WH_004,441,43,Supplier_17,228.11,2025-06-26 18:06:46.326168
SKU_000923,Gadget X,WH_004,628,74,Supplier_14,422.27,2025-06-27 21:06:46.326171
SKU_000924,Widget A,WH_001,423,65,Supplier_19,48.46,2025-07-01 10:06:46.326173
SKU_000925,Widget A,WH_002,499,19,Supplier_7,299.34,2025-06-29 21:06:46.326176
SKU_000926,Widget A,WH_001,387,90,Supplier_11,291.22,2025-06-29 16:06:46.326179
SKU_000927,Gadget X,WH_002,575,80,Supplier_7,215.48,2025-07-01 12:06:46.326181
SKU_000928,Gadget X,WH_004,687,73,Supplier_13,415.74,2025-06-30 16:06:46.326184
SKU_000929,Gadget X,WH_003,453,22,Supplier_14,471.73,2025-07-03 03:06:46.326187
SKU_000930,Widget B,WH_003,997,31,Supplier_11,235.34,2025-07-03 02:06:46.326189
SKU_000931,Device Z,WH_001,594,65,Supplier_8,230.79,2025-07-02 15:06:46.326192
SKU_000932,Gadget X,WH_002,926,74,Supplier_12,253.52,2025-06-28 10:06:46.326195
SKU_000933,Device Z,WH_004,1,22,Supplier_15,362.95,2025-07-01 16:06:46.326198
SKU_000934,Tool Y,WH_003,810,10,Supplier_10,335.69,2025-06-28 22:06:46.326200
SKU_000935,Widget A,WH_001,728,47,Supplier_2,115.3,2025-06-30 12:06:46.326203
SKU_000936,Widget B,WH_001,241,67,Supplier_13,36.63,2025-07-02 08:06:46.326206
SKU_000937,Device Z,WH_004,808,34,Supplier_10,474.88,2025-07-01 01:06:46.326208
SKU_000938,Widget A,WH_004,59,51,Supplier_17,134.23,2025-07-03 08:06:46.326211
SKU_000939,Widget B,WH_001,367,94,Supplier_10,321.11,2025-06-27 22:06:46.326214
SKU_000940,Widget A,WH_001,714,42,Supplier_6,415.08,2025-07-01 03:06:46.326217
SKU_000941,Gadget X,WH_001,941,66,Supplier_1,153.64,2025-06-30 00:06:46.326220
SKU_000942,Gadget X,WH_002,39,46,Supplier_17,319.54,2025-06-26 17:06:46.326222
SKU_000943,Widget A,WH_004,314,66,Supplier_1,58.41,2025-06-27 23:06:46.326225
SKU_000944,Widget B,WH_001,556,71,Supplier_5,485.12,2025-07-03 01:06:46.326228
SKU_000945,Widget A,WH_004,297,12,Supplier_15,33.79,2025-06-28 20:06:46.326231
SKU_000946,Tool Y,WH_001,630,39,Supplier_1,221.9,2025-07-01 04:06:46.326234
SKU_000947,Widget B,WH_001,916,76,Supplier_17,270.73,2025-07-01 13:06:46.326236
SKU_000948,Widget B,WH_001,642,72,Supplier_14,396.29,2025-07-02 05:06:46.326239
SKU_000949,Widget A,WH_004,449,91,Supplier_13,64.96,2025-06-27 06:06:46.326242
SKU_000950,Device Z,WH_001,394,32,Supplier_11,223.2,2025-06-27 05:06:46.326245
SKU_000951,Widget A,WH_001,791,81,Supplier_12,153.36,2025-07-01 22:06:46.326247
SKU_000952,Device Z,WH_004,561,82,Supplier_6,159.45,2025-06-27 06:06:46.326250
SKU_000953,Widget B,WH_001,87,75,Supplier_11,390.5,2025-06-29 01:06:46.326253
SKU_000954,Gadget X,WH_003,532,70,Supplier_2,7.7,2025-06-30 18:06:46.326256
SKU_000955,Gadget X,WH_003,920,11,Supplier_18,375.8,2025-06-29 23:06:46.326258
SKU_000956,Widget A,WH_001,387,36,Supplier_12,406.15,2025-07-03 02:06:46.326261
SKU_000957,Device Z,WH_002,743,57,Supplier_15,451.17,2025-06-26 22:06:46.326264
SKU_000958,Widget A,WH_004,380,72,Supplier_9,315.31,2025-07-01 18:06:46.326267
SKU_000959,Tool Y,WH_001,554,14,Supplier_8,170.06,2025-07-02 03:06:46.326269
SKU_000960,Widget A,WH_004,430,10,Supplier_18,216.48,2025-07-02 10:06:46.326272
SKU_000961,Widget A,WH_002,534,31,Supplier_16,485.02,2025-06-29 21:06:46.326275
SKU_000962,Widget A,WH_002,955,83,Supplier_10,441.19,2025-06-27 02:06:46.326278
SKU_000963,Widget A,WH_004,215,33,Supplier_12,234.45,2025-07-01 10:06:46.326280
SKU_000964,Device Z,WH_002,276,68,Supplier_12,471.82,2025-06-29 10:06:46.326283
SKU_000965,Device Z,WH_002,193,88,Supplier_10,412.36,2025-06-30 18:06:46.326286
SKU_000966,Device Z,WH_004,726,59,Supplier_14,451.04,2025-06-28 09:06:46.326289
SKU_000967,Tool Y,WH_002,178,32,Supplier_4,343.07,2025-06-27 16:06:46.326291
SKU_000968,Tool Y,WH_003,142,87,Supplier_15,429.54,2025-06-27 02:06:46.326294
SKU_000969,Widget A,WH_001,825,27,Supplier_9,446.42,2025-06-28 12:06:46.326297
SKU_000970,Device Z,WH_003,537,98,Supplier_7,50.55,2025-06-29 18:06:46.326299
SKU_000971,Tool Y,WH_003,217,31,Supplier_7,482.78,2025-06-30 07:06:46.326302
SKU_000972,Gadget X,WH_001,510,53,Supplier_9,170.14,2025-06-30 15:06:46.326305
SKU_000973,Widget A,WH_003,987,53,Supplier_10,222.75,2025-07-01 20:06:46.326308
SKU_000974,Widget B,WH_001,58,46,Supplier_13,396.99,2025-06-28 04:06:46.326310
SKU_000975,Device Z,WH_001,345,16,Supplier_6,334.12,2025-06-26 11:06:46.326313
SKU_000976,Widget A,WH_004,556,99,Supplier_4,447.06,2025-07-03 08:06:46.326316
SKU_000977,Widget A,WH_001,961,33,Supplier_17,203.28,2025-06-29 23:06:46.326318
SKU_000978,Widget B,WH_001,418,86,Supplier_14,189.78,2025-07-01 22:06:46.326321
SKU_000979,Gadget X,WH_002,223,50,Supplier_3,20.69,2025-06-30 10:06:46.326324
SKU_000980,Tool Y,WH_002,349,79,Supplier_1,234.05,2025-06-28 21:06:46.326327
SKU_000981,Tool Y,WH_003,767,94,Supplier_18,363.42,2025-06-29 19:06:46.326329
SKU_000982,Widget B,WH_001,621,80,Supplier_2,154.08,2025-07-02 08:06:46.326332
SKU_000983,Widget B,WH_001,831,27,Supplier_8,234.05,2025-07-01 15:06:46.326335
SKU_000984,Tool Y,WH_004,851,88,Supplier_16,113.6,2025-06-27 02:06:46.326337
SKU_000985,Gadget X,WH_001,761,81,Supplier_4,387.53,2025-07-03 00:06:46.326340
SKU_000986,Gadget X,WH_004,76,69,Supplier_19,34.95,2025-06-26 22:06:46.326343
SKU_000987,Widget A,WH_001,794,61,Supplier_10,354.16,2025-07-01 06:06:46.326346
SKU_000988,Widget B,WH_002,598,89,Supplier_17,192.58,2025-07-01 00:06:46.326348
SKU_000989,Widget B,WH_002,761,58,Supplier_17,25.59,2025-06-29 23:06:46.326351
SKU_000990,Widget B,WH_002,207,76,Supplier_7,427.47,2025-06-26 13:06:46.326354
SKU_000991,Tool Y,WH_003,158,54,Supplier_9,246.42,2025-06-26 15:06:46.326357
SKU_000992,Tool Y,WH_001,523,18,Supplier_7,301.66,2025-07-02 20:06:46.326359
SKU_000993,Tool Y,WH_002,224,35,Supplier_3,367.36,2025-07-02 05:06:46.326362
SKU_000994,Gadget X,WH_004,357,35,Supplier_12,329.26,2025-06-29 19:06:46.326365
SKU_000995,Tool Y,WH_002,812,39,Supplier_4,366.77,2025-06-28 18:06:46.326367
SKU_000996,Widget A,WH_001,383,36,Supplier_17,382.33,2025-06-26 19:06:46.326370
SKU_000997,Tool Y,WH_002,543,89,Supplier_3,296.63,2025-07-01 12:06:46.326373
SKU_000998,Gadget X,WH_001,565,13,Supplier_11,185.99,2025-07-01 19:06:46.326376
SKU_000999,Widget B,WH_001,503,60,Supplier_8,125.36,2025-07-02 13:06:46.326378
SKU_001000,Widget A,WH_002,449,92,Supplier_2,451.94,2025-06-29 08:06:46.326381
SKU_001001,Gadget X,WH_004,241,79,Supplier_14,485.11,2025-06-29 03:06:46.326384
SKU_001002,Device Z,WH_003,368,88,Supplier_4,182.04,2025-06-30 22:06:46.326387
SKU_001003,Widget B,WH_001,626,19,Supplier_16,60.59,2025-06-27 11:06:46.326390
SKU_001004,Tool Y,WH_003,470,45,Supplier_14,115.16,2025-07-01 15:06:46.326392
SKU_001005,Gadget X,WH_002,287,55,Supplier_7,336.98,2025-06-30 22:06:46.326395
SKU_001006,Device Z,WH_001,398,15,Supplier_10,90.6,2025-07-03 01:06:46.326398
SKU_001007,Gadget X,WH_001,103,79,Supplier_12,391.16,2025-07-01 00:06:46.326400
SKU_001008,Tool Y,WH_002,310,88,Supplier_8,461.9,2025-06-27 03:06:46.326403
SKU_001009,Gadget X,WH_003,808,98,Supplier_11,482.01,2025-06-29 03:06:46.326406
SKU_001010,Device Z,WH_004,126,92,Supplier_13,9.62,2025-06-29 21:06:46.326408
SKU_001011,Gadget X,WH_002,39,87,Supplier_12,479.29,2025-07-02 12:06:46.326411
SKU_001012,Widget A,WH_002,71,12,Supplier_7,371.4,2025-06-28 01:06:46.326414
SKU_001013,Widget A,WH_004,746,59,Supplier_12,46.6,2025-06-26 21:06:46.326417
SKU_001014,Tool Y,WH_004,881,51,Supplier_10,210.54,2025-07-01 08:06:46.326419
SKU_001015,Device Z,WH_004,944,87,Supplier_7,351.52,2025-06-27 02:06:46.326422
SKU_001016,Device Z,WH_004,981,63,Supplier_19,478.56,2025-07-01 03:06:46.326425
SKU_001017,Device Z,WH_002,246,48,Supplier_7,86.25,2025-06-27 02:06:46.326428
SKU_001018,Device Z,WH_004,805,94,Supplier_18,68.23,2025-06-30 13:06:46.326431
SKU_001019,Device Z,WH_003,246,64,Supplier_12,238.81,2025-07-01 11:06:46.326433
SKU_001020,Widget B,WH_004,311,20,Supplier_4,484.21,2025-06-26 21:06:46.326436
SKU_001021,Gadget X,WH_001,33,83,Supplier_1,485.83,2025-06-29 10:06:46.326439
SKU_001022,Device Z,WH_001,128,88,Supplier_5,117.82,2025-06-29 08:06:46.326441
SKU_001023,Widget A,WH_004,9,39,Supplier_10,163.08,2025-07-01 07:06:46.326444
SKU_001024,Gadget X,WH_002,167,90,Supplier_7,454.48,2025-06-29 22:06:46.326447
SKU_001025,Tool Y,WH_002,783,65,Supplier_7,368.75,2025-06-30 18:06:46.326449
SKU_001026,Tool Y,WH_003,215,38,Supplier_13,486.3,2025-07-02 23:06:46.326452
SKU_001027,Device Z,WH_002,941,26,Supplier_14,447.11,2025-06-29 16:06:46.326455
SKU_001028,Widget B,WH_003,407,42,Supplier_5,111.47,2025-06-26 12:06:46.326457
SKU_001029,Widget B,WH_003,751,30,Supplier_2,381.06,2025-06-27 12:06:46.326460
SKU_001030,Gadget X,WH_003,525,87,Supplier_14,29.04,2025-06-30 11:06:46.326463
SKU_001031,Widget B,WH_004,601,19,Supplier_8,409.83,2025-07-02 03:06:46.326466
SKU_001032,Tool Y,WH_002,934,96,Supplier_2,302.77,2025-06-30 01:06:46.326468
SKU_001033,Device Z,WH_001,17,48,Supplier_8,478.27,2025-06-30 09:06:46.326471
SKU_001034,Widget A,WH_003,339,87,Supplier_5,480.22,2025-06-27 14:06:46.326474
SKU_001035,Tool Y,WH_001,680,56,Supplier_12,30.15,2025-06-28 06:06:46.326476
SKU_001036,Tool Y,WH_003,567,95,Supplier_7,84.46,2025-06-28 00:06:46.326479
SKU_001037,Gadget X,WH_002,675,61,Supplier_13,244.68,2025-06-27 07:06:46.326482
SKU_001038,Widget B,WH_004,663,50,Supplier_15,440.35,2025-06-29 05:06:46.326484
SKU_001039,Widget A,WH_003,89,56,Supplier_10,408.15,2025-07-02 22:06:46.326487
SKU_001040,Widget A,WH_003,284,82,Supplier_4,482.36,2025-06-29 21:06:46.326490
SKU_001041,Widget B,WH_001,533,96,Supplier_16,310.95,2025-06-27 15:06:46.326493
SKU_001042,Device Z,WH_004,266,80,Supplier_7,132.0,2025-06-30 20:06:46.326495
SKU_001043,Widget B,WH_002,808,97,Supplier_13,17.43,2025-06-27 15:06:46.326498
SKU_001044,Device Z,WH_003,432,52,Supplier_4,115.35,2025-06-29 04:06:46.326501
SKU_001045,Widget A,WH_002,757,46,Supplier_12,339.26,2025-06-28 07:06:46.326503
SKU_001046,Gadget X,WH_004,650,82,Supplier_2,463.51,2025-06-30 21:06:46.326506
SKU_001047,Tool Y,WH_001,51,73,Supplier_5,163.85,2025-06-28 15:06:46.326509
SKU_001048,Widget A,WH_004,66,80,Supplier_8,438.47,2025-06-27 03:06:46.326512
SKU_001049,Widget A,WH_004,596,69,Supplier_4,200.47,2025-06-30 06:06:46.326514
SKU_001050,Widget A,WH_004,249,96,Supplier_2,157.59,2025-06-29 06:06:46.326517
SKU_001051,Tool Y,WH_004,330,34,Supplier_6,256.88,2025-07-03 00:06:46.326520
SKU_001052,Device Z,WH_002,903,31,Supplier_3,223.93,2025-06-27 10:06:46.326522
SKU_001053,Gadget X,WH_002,414,52,Supplier_14,457.33,2025-06-29 22:06:46.326525
SKU_001054,Gadget X,WH_001,122,80,Supplier_10,236.79,2025-07-01 20:06:46.326528
SKU_001055,Gadget X,WH_003,201,79,Supplier_11,142.28,2025-06-30 11:06:46.326531
SKU_001056,Device Z,WH_003,5,45,Supplier_5,422.07,2025-06-27 22:06:46.326533
SKU_001057,Widget B,WH_004,848,55,Supplier_16,499.38,2025-07-02 23:06:46.326536
SKU_001058,Widget B,WH_004,485,31,Supplier_9,325.84,2025-06-27 21:06:46.326539
SKU_001059,Gadget X,WH_002,198,44,Supplier_16,128.98,2025-07-01 01:06:46.326541
SKU_001060,Widget A,WH_003,735,56,Supplier_9,123.21,2025-06-26 09:06:46.326544
SKU_001061,Widget A,WH_001,12,42,Supplier_17,33.56,2025-07-02 00:06:46.326547
SKU_001062,Tool Y,WH_004,5,94,Supplier_12,43.26,2025-06-26 16:06:46.326550
SKU_001063,Widget B,WH_002,962,84,Supplier_15,457.92,2025-06-27 04:06:46.326552
SKU_001064,Widget A,WH_004,410,22,Supplier_10,52.76,2025-06-29 02:06:46.326555
SKU_001065,Gadget X,WH_004,120,65,Supplier_4,244.75,2025-06-28 10:06:46.326558
SKU_001066,Tool Y,WH_002,556,76,Supplier_17,350.57,2025-07-01 12:06:46.326560
SKU_001067,Widget B,WH_003,361,22,Supplier_18,425.93,2025-07-01 00:06:46.326563
SKU_001068,Tool Y,WH_003,537,59,Supplier_18,89.78,2025-06-26 09:06:46.326566
SKU_001069,Widget A,WH_004,3,66,Supplier_10,221.7,2025-06-28 03:06:46.326569
SKU_001070,Gadget X,WH_003,804,37,Supplier_11,129.48,2025-06-28 02:06:46.326571
SKU_001071,Gadget X,WH_002,788,96,Supplier_1,131.63,2025-07-02 23:06:46.326574
SKU_001072,Gadget X,WH_003,283,97,Supplier_10,155.4,2025-06-30 07:06:46.326577
SKU_001073,Widget A,WH_004,721,74,Supplier_3,295.62,2025-06-30 15:06:46.326579
SKU_001074,Device Z,WH_004,799,33,Supplier_6,13.21,2025-06-29 03:06:46.326582
SKU_001075,Gadget X,WH_002,358,76,Supplier_17,207.34,2025-06-29 20:06:46.326585
SKU_001076,Device Z,WH_004,692,90,Supplier_12,97.48,2025-06-26 19:06:46.326587
SKU_001077,Gadget X,WH_003,764,16,Supplier_11,483.72,2025-06-29 23:06:46.326590
SKU_001078,Device Z,WH_002,928,83,Supplier_17,293.45,2025-07-01 22:06:46.326593
SKU_001079,Widget B,WH_004,281,92,Supplier_3,434.71,2025-07-01 04:06:46.326596
SKU_001080,Widget B,WH_002,656,33,Supplier_9,101.87,2025-06-26 10:06:46.326598
SKU_001081,Gadget X,WH_002,951,18,Supplier_18,405.96,2025-06-28 17:06:46.326601
SKU_001082,Tool Y,WH_003,627,24,Supplier_6,210.32,2025-07-02 11:06:46.326604
SKU_001083,Tool Y,WH_003,348,65,Supplier_3,92.96,2025-06-30 14:06:46.326606
SKU_001084,Widget A,WH_001,979,95,Supplier_6,381.82,2025-06-29 05:06:46.326609
SKU_001085,Widget B,WH_002,29,26,Supplier_11,382.2,2025-06-30 01:06:46.326612
SKU_001086,Widget B,WH_003,888,28,Supplier_11,497.96,2025-06-29 05:06:46.326614
SKU_001087,Tool Y,WH_004,753,18,Supplier_7,391.56,2025-06-30 06:06:46.326617
SKU_001088,Gadget X,WH_001,516,73,Supplier_13,76.91,2025-06-28 09:06:46.326620
SKU_001089,Widget A,WH_001,373,66,Supplier_13,164.66,2025-07-02 16:06:46.326623
SKU_001090,Widget B,WH_004,773,47,Supplier_7,228.6,2025-06-27 06:06:46.326625
SKU_001091,Widget A,WH_003,617,92,Supplier_14,67.69,2025-06-30 09:06:46.326628
SKU_001092,Widget B,WH_002,123,17,Supplier_2,395.08,2025-06-28 05:06:46.326631
SKU_001093,Device Z,WH_001,445,15,Supplier_3,265.72,2025-06-29 15:06:46.326633
SKU_001094,Device Z,WH_004,393,58,Supplier_4,472.5,2025-07-01 06:06:46.326636
SKU_001095,Widget A,WH_004,837,54,Supplier_8,296.71,2025-07-01 00:06:46.326639
SKU_001096,Tool Y,WH_004,649,30,Supplier_1,263.84,2025-06-27 15:06:46.326642
SKU_001097,Tool Y,WH_004,617,43,Supplier_9,40.36,2025-07-02 01:06:46.326644
SKU_001098,Widget B,WH_001,724,21,Supplier_17,78.93,2025-06-30 02:06:46.326647
SKU_001099,Device Z,WH_002,811,48,Supplier_18,425.52,2025-06-28 06:06:46.326650
SKU_001100,Device Z,WH_003,55,15,Supplier_7,495.38,2025-06-28 07:06:46.326652
SKU_001101,Widget A,WH_004,131,90,Supplier_3,210.51,2025-06-30 13:06:46.326655
SKU_001102,Widget A,WH_004,780,41,Supplier_16,405.99,2025-07-02 05:06:46.326658
SKU_001103,Tool Y,WH_002,121,69,Supplier_8,315.65,2025-06-27 21:06:46.326661
SKU_001104,Tool Y,WH_002,201,17,Supplier_5,479.73,2025-06-30 04:06:46.326663
SKU_001105,Tool Y,WH_003,719,47,Supplier_17,122.88,2025-06-27 13:06:46.326666
SKU_001106,Gadget X,WH_001,786,28,Supplier_19,274.69,2025-07-02 18:06:46.326669
SKU_001107,Device Z,WH_002,965,64,Supplier_18,207.35,2025-07-02 04:06:46.326671
SKU_001108,Device Z,WH_001,601,18,Supplier_5,273.15,2025-06-29 18:06:46.326674
SKU_001109,Widget A,WH_001,701,61,Supplier_7,138.08,2025-07-02 20:06:46.326677
SKU_001110,Device Z,WH_004,264,37,Supplier_18,251.38,2025-07-01 19:06:46.326679
SKU_001111,Widget A,WH_001,557,71,Supplier_13,314.28,2025-06-28 19:06:46.326682
SKU_001112,Gadget X,WH_004,823,57,Supplier_11,45.2,2025-07-01 22:06:46.326685
SKU_001113,Tool Y,WH_004,841,48,Supplier_5,372.78,2025-06-26 09:06:46.326688
SKU_001114,Gadget X,WH_003,39,62,Supplier_15,354.73,2025-06-30 05:06:46.326690
SKU_001115,Tool Y,WH_001,578,72,Supplier_7,440.83,2025-06-28 19:06:46.326693
SKU_001116,Tool Y,WH_002,112,28,Supplier_5,215.8,2025-07-03 04:06:46.326696
SKU_001117,Widget A,WH_002,338,42,Supplier_7,35.53,2025-07-03 07:06:46.326698
SKU_001118,Tool Y,WH_002,61,73,Supplier_17,233.42,2025-07-02 03:06:46.326701
SKU_001119,Gadget X,WH_003,226,35,Supplier_9,73.12,2025-06-29 06:06:46.326704
SKU_001120,Widget B,WH_004,173,54,Supplier_6,325.49,2025-06-28 10:06:46.326706
SKU_001121,Widget A,WH_004,133,10,Supplier_9,28.33,2025-07-02 23:06:46.326709
SKU_001122,Tool Y,WH_002,284,84,Supplier_17,190.13,2025-06-30 08:06:46.326712
SKU_001123,Tool Y,WH_004,786,75,Supplier_2,46.01,2025-06-28 05:06:46.326715
SKU_001124,Device Z,WH_004,625,44,Supplier_13,6.67,2025-07-01 19:06:46.326717
SKU_001125,Widget A,WH_003,107,86,Supplier_17,480.48,2025-06-29 11:06:46.326720
SKU_001126,Widget A,WH_001,142,54,Supplier_6,498.08,2025-06-28 10:06:46.326723
SKU_001127,Gadget X,WH_001,568,85,Supplier_19,279.97,2025-06-26 14:06:46.326725
SKU_001128,Widget B,WH_003,293,42,Supplier_6,123.28,2025-06-30 10:06:46.326728
SKU_001129,Gadget X,WH_003,276,91,Supplier_2,455.99,2025-06-27 13:06:46.326731
SKU_001130,Gadget X,WH_004,491,78,Supplier_13,461.9,2025-06-29 07:06:46.326733
SKU_001131,Gadget X,WH_003,562,92,Supplier_10,427.98,2025-06-28 02:06:46.326736
SKU_001132,Widget B,WH_004,934,40,Supplier_9,274.46,2025-06-30 14:06:46.326739
SKU_001133,Gadget X,WH_001,470,73,Supplier_13,41.98,2025-07-02 00:06:46.326742
SKU_001134,Widget A,WH_003,275,24,Supplier_7,48.78,2025-06-29 01:06:46.326744
SKU_001135,Widget B,WH_004,233,55,Supplier_18,448.83,2025-06-27 12:06:46.326747
SKU_001136,Tool Y,WH_001,241,57,Supplier_14,438.53,2025-06-27 05:06:46.326750
SKU_001137,Device Z,WH_001,257,77,Supplier_4,220.03,2025-06-26 16:06:46.326752
SKU_001138,Device Z,WH_002,748,92,Supplier_8,167.44,2025-07-01 23:06:46.326755
SKU_001139,Widget A,WH_001,31,94,Supplier_12,323.84,2025-07-01 07:06:46.326758
SKU_001140,Device Z,WH_003,366,49,Supplier_8,404.46,2025-06-27 16:06:46.326760
SKU_001141,Device Z,WH_003,347,10,Supplier_16,367.18,2025-07-03 02:06:46.326763
SKU_001142,Device Z,WH_004,759,29,Supplier_1,309.72,2025-06-27 16:06:46.326766
SKU_001143,Tool Y,WH_003,131,31,Supplier_10,119.6,2025-06-28 23:06:46.326769
SKU_001144,Device Z,WH_001,774,63,Supplier_7,134.94,2025-06-26 23:06:46.326771
SKU_001145,Gadget X,WH_004,770,86,Supplier_14,363.41,2025-06-27 23:06:46.326774
SKU_001146,Widget A,WH_001,792,74,Supplier_17,402.3,2025-07-03 04:06:46.326777
